2022-06-23 15:58:16.916  INFO 26303 --- [nio-8099-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-23 15:58:16.917  INFO 26303 --- [nio-8099-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2022-06-23 15:58:16.925  INFO 26303 --- [nio-8099-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 8 ms
2022-06-23 16:04:04.989  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_platform
2022-06-23 16:04:05.097  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_platform<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.097  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_admin
2022-06-23 16:04:05.116  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_admin<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.117  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_file
2022-06-23 16:04:05.207  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_file<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.208  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_message
2022-06-23 16:04:05.217  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_message<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.217  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_scheduler
2022-06-23 16:04:05.238  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_scheduler<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.238  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_import
2022-06-23 16:04:05.249  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_import<<<<<<<<<<< The automatic database creation
was successful
2022-06-23 16:04:05.249  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_report
2022-06-23 16:04:05.258  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_report<<<<<<<<<<< The automatic database creation
was successful
2022-06-23 16:04:05.259  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>>>>>>>>>>>>>>>>>>> start : service=hzero-platform, schema=hzero_platform <<<<<<<<<<<<<<<<<<<<<<<<<<<<<
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_menu_permission.groovy: script/db/iam_menu_permission.groovy::2020-06-11-iam_menu_permission::hzero@hand-china.com: ChangeSet script/db/iam_menu_permission.groovy::2020-06-11-iam_menu_permission::hzero@hand-china.com ran successfully in 86ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_menu_tl.groovy: script/db/iam_menu_tl.groovy::2019-03-01-iam_menu_tl::hzero@hand-china.com: Table iam_menu_tl created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_menu_tl.groovy: script/db/iam_menu_tl.groovy::2019-03-01-iam_menu_tl::hzero@hand-china.com: Unique constraint added to iam_menu_tl(lang,id)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_menu_tl.groovy: script/db/iam_menu_tl.groovy::2019-03-01-iam_menu_tl::hzero@hand-china.com: ChangeSet script/db/iam_menu_tl.groovy::2019-03-01-iam_menu_tl::hzero@hand-china.com ran successfully in 113ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_menu_tl.groovy: script/db/iam_menu_tl.groovy::2020-06-11-iam_menu_tl::hzero@hand-china.com: Columns h_tenant_id(bigint) added to iam_menu_tl
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_menu_tl.groovy: script/db/iam_menu_tl.groovy::2020-06-11-iam_menu_tl::hzero@hand-china.com: ChangeSet script/db/iam_menu_tl.groovy::2020-06-11-iam_menu_tl::hzero@hand-china.com ran successfully in 63ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-03-01-iam_permission::hzero@hand-china.com: Table iam_permission created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-03-01-iam_permission::hzero@hand-china.com: Unique constraint added to iam_permission(code)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-03-01-iam_permission::hzero@hand-china.com: Unique constraint added to iam_permission(action,fd_resource,service_name)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-03-01-iam_permission::hzero@hand-china.com: Unique constraint added to iam_permission(code,path,method,fd_level,service_name)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-03-01-iam_permission::hzero@hand-china.com: ChangeSet script/db/iam_permission.groovy::2019-03-01-iam_permission::hzero@hand-china.com ran successfully in 137ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-03-08-iam_permission::bojiangzhou: Column iam_permission.within renamed to is_within
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-03-08-iam_permission::bojiangzhou: ChangeSet script/db/iam_permission.groovy::2019-03-08-iam_permission::bojiangzhou ran successfully in 250ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-12-11-iam_permission::bojiangzhou: Columns tag(varchar(60)) added to iam_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-12-11-iam_permission::bojiangzhou: Columns sign_access(tinyint) added to iam_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission.groovy: script/db/iam_permission.groovy::2019-12-11-iam_permission::bojiangzhou: ChangeSet script/db/iam_permission.groovy::2019-12-11-iam_permission::bojiangzhou ran successfully in 412ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission_tl.groovy: script/db/iam_permission_tl.groovy::2019-11-26-iam_permission_tl::hzero@hand-china.com: Table iam_permission_tl created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission_tl.groovy: script/db/iam_permission_tl.groovy::2019-11-26-iam_permission_tl::hzero@hand-china.com: Unique constraint added to iam_permission_tl(id,lang)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission_tl.groovy: script/db/iam_permission_tl.groovy::2019-11-26-iam_permission_tl::hzero@hand-china.com: ChangeSet script/db/iam_permission_tl.groovy::2019-11-26-iam_permission_tl::hzero@hand-china.com ran successfully in 233ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission_tl.groovy: script/db/iam_permission_tl.groovy::2020-04-21-iam_permission_tl::qingsheng.chen@hand-china.com: Null constraint dropped from iam_permission_tl.description
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_permission_tl.groovy: script/db/iam_permission_tl.groovy::2020-04-21-iam_permission_tl::qingsheng.chen@hand-china.com: ChangeSet script/db/iam_permission_tl.groovy::2020-04-21-iam_permission_tl::qingsheng.chen@hand-china.com ran successfully in 171ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-03-01-iam_role::hzero@hand-china.com: Table iam_role created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-03-01-iam_role::hzero@hand-china.com: Index iam_role_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-03-01-iam_role::hzero@hand-china.com: Index iam_role_n2 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-03-01-iam_role::hzero@hand-china.com: Unique constraint added to iam_role(code)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-03-01-iam_role::hzero@hand-china.com: ChangeSet script/db/iam_role.groovy::2019-03-01-iam_role::hzero@hand-china.com ran successfully in 222ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-08-12-iam_role::jiangzhou.bo@hand-china.com: Columns created_by_tenant_id(bigint) added to iam_role
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-08-12-iam_role::jiangzhou.bo@hand-china.com: Index iam_role_n3 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-08-12-iam_role::jiangzhou.bo@hand-china.com: Unique constraint iam_role_u1 dropped from iam_role
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-08-12-iam_role::jiangzhou.bo@hand-china.com: Unique constraint added to iam_role(h_tenant_id, code, h_parent_role_id, h_parent_role_assign_level, h_parent_role_assign_level_val, created_by_tenant_id)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2019-08-12-iam_role::jiangzhou.bo@hand-china.com: ChangeSet script/db/iam_role.groovy::2019-08-12-iam_role::jiangzhou.bo@hand-china.com ran successfully in 257ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2020-04-30-iam_role::jiangzhou.bo@hand-china.com: Columns tpl_role_name(varchar(64)) added to iam_role
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role.groovy: script/db/iam_role.groovy::2020-04-30-iam_role::jiangzhou.bo@hand-china.com: ChangeSet script/db/iam_role.groovy::2020-04-30-iam_role::jiangzhou.bo@hand-china.com ran successfully in 239ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2019-03-01-iam_role_permission::hzero@hand-china.com: Table iam_role_permission created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2019-03-01-iam_role_permission::hzero@hand-china.com: Unique constraint added to iam_role_permission(role_id,permission_id)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2019-03-01-iam_role_permission::hzero@hand-china.com: ChangeSet script/db/iam_role_permission.groovy::2019-03-01-iam_role_permission::hzero@hand-china.com ran successfully in 78ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2019-06-10-iam_role_permission::bojiangzhou: Columns type(varchar(30)) added to iam_role_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2019-06-10-iam_role_permission::bojiangzhou: Unique constraint iam_role_permission_u1 dropped from iam_role_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2019-06-10-iam_role_permission::bojiangzhou: Unique constraint added to iam_role_permission(role_id,permission_id,type)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2019-06-10-iam_role_permission::bojiangzhou: ChangeSet script/db/iam_role_permission.groovy::2019-06-10-iam_role_permission::bojiangzhou ran successfully in 143ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2020-05-28-iam_role_permission::yuqing.zhang@hand-china.com: Columns creation_date(datetime) added to iam_role_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2020-05-28-iam_role_permission::yuqing.zhang@hand-china.com: Columns created_by(bigint(20)) added to iam_role_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2020-05-28-iam_role_permission::yuqing.zhang@hand-china.com: Columns last_update_date(datetime) added to iam_role_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2020-05-28-iam_role_permission::yuqing.zhang@hand-china.com: Columns last_updated_by(bigint(20)) added to iam_role_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2020-05-28-iam_role_permission::yuqing.zhang@hand-china.com: ChangeSet script/db/iam_role_permission.groovy::2020-05-28-iam_role_permission::yuqing.zhang@hand-china.com ran successfully in 624ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2020-06-11-iam_role_permission::hzero@hand-china.com: Columns tenant_id(bigint) added to iam_role_permission
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_permission.groovy: script/db/iam_role_permission.groovy::2020-06-11-iam_role_permission::hzero@hand-china.com: ChangeSet script/db/iam_role_permission.groovy::2020-06-11-iam_role_permission::hzero@hand-china.com ran successfully in 80ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_tl.groovy: script/db/iam_role_tl.groovy::2019-03-01-iam_role_tl::hzero@hand-china.com: Table iam_role_tl created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_tl.groovy: script/db/iam_role_tl.groovy::2019-03-01-iam_role_tl::hzero@hand-china.com: Unique constraint added to iam_role_tl(id,lang)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_tl.groovy: script/db/iam_role_tl.groovy::2019-03-01-iam_role_tl::hzero@hand-china.com: ChangeSet script/db/iam_role_tl.groovy::2019-03-01-iam_role_tl::hzero@hand-china.com ran successfully in 158ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_tl.groovy: script/db/iam_role_tl.groovy::2020-04-30-iam_role_tl::jiangzhou.bo@hand-china.com: Columns tpl_role_name(varchar(64)) added to iam_role_tl
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_tl.groovy: script/db/iam_role_tl.groovy::2020-04-30-iam_role_tl::jiangzhou.bo@hand-china.com: ChangeSet
script/db/iam_role_tl.groovy::2020-04-30-iam_role_tl::jiangzhou.bo@hand-china.com ran successfully in 107ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_tl.groovy: script/db/iam_role_tl.groovy::2020-06-11-iam_role_tl::hzero@hand-china.com: Columns h_tenant_id(bigint) added to iam_role_tl
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_role_tl.groovy: script/db/iam_role_tl.groovy::2020-06-11-iam_role_tl::hzero@hand-china.com: ChangeSet script/db/iam_role_tl.groovy::2020-06-11-iam_role_tl::hzero@hand-china.com ran successfully in 99ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-03-01-iam_user::hzero@hand-china.com: Table iam_user created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-03-01-iam_user::hzero@hand-china.com: Unique constraint added to iam_user(login_name)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-03-01-iam_user::hzero@hand-china.com: Unique constraint added to iam_user(email)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-03-01-iam_user::hzero@hand-china.com: Unique constraint added to iam_user(phone)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-03-01-iam_user::hzero@hand-china.com: ChangeSet script/db/iam_user.groovy::2019-03-01-iam_user::hzero@hand-china.com ran successfully in 367ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-04-25-rename-password-column::hzero@hand-china.com: Column IAM_USER.password renamed to HASH_PASSWORD
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-04-25-rename-password-column::hzero@hand-china.com: Null constraint dropped from iam_user.email
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-04-25-rename-password-column::hzero@hand-china.com: ChangeSet script/db/iam_user.groovy::2019-04-25-rename-password-column::hzero@hand-china.com ran successfully in 166ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-05-23-iam_user::bojiangzhou: Columns user_type(varchar(30)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-05-23-iam_user::bojiangzhou: ChangeSet script/db/iam_user.groovy::2019-05-23-iam_user::bojiangzhou ran successfully in 104ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Unique constraint iam_user_u2 dropped from iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Index iam_user_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Unique constraint iam_user_u3 dropped from iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Unique constraint added to iam_user(phone,user_type)
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute1(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute2(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute3(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute4(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute5(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute6(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute7(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute8(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute9(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute10(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute11(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute12(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute13(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute14(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: Columns attribute15(varchar(150)) added to iam_user
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user.groovy: script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com: ChangeSet script/db/iam_user.groovy::2019-10-25-iam_user::hzero@hand-china.com ran successfully in 1725ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user_dashboard.groovy: script/db/iam_user_dashboard.groovy::2018-07-23-iam-user-dashboard::fan@choerodon.io:
Table IAM_USER_DASHBOARD created
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user_dashboard.groovy: script/db/iam_user_dashboard.groovy::2018-07-23-iam-user-dashboard::fan@choerodon.io:
ChangeSet script/db/iam_user_dashboard.groovy::2018-07-23-iam-user-dashboard::fan@choerodon.io ran successfully in 36ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user_dashboard.groovy: script/db/iam_user_dashboard.groovy::2018-08-28-rename::superleader8@gmail.com: Column IAM_USER_DASHBOARD.LEVEL renamed to FD_LEVEL
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user_dashboard.groovy: script/db/iam_user_dashboard.groovy::2018-08-28-rename::superleader8@gmail.com: ChangeSet script/db/iam_user_dashboard.groovy::2018-08-28-rename::superleader8@gmail.com ran successfully in 16ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user_dashboard.groovy: script/db/iam_user_dashboard.groovy::2019-04-25-add-column-positionDTO::hzero@hand-china.com: Columns POSITION(VARCHAR(128)) added to IAM_USER_DASHBOARD
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user_dashboard.groovy: script/db/iam_user_dashboard.groovy::2019-04-25-add-column-positionDTO::hzero@hand-china.com: ChangeSet script/db/iam_user_dashboard.groovy::2019-04-25-add-column-positionDTO::hzero@hand-china.com ran successfully in 117ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user_dashboard.groovy: script/db/iam_user_dashboard.groovy::2019-08-12-iam_user_dashboard::jiangzhou.bo@hand-china.com: Table iam_user_dashboard dropped
INFO 6/23/22, 4:05 PM: liquibase: script/db/iam_user_dashboard.groovy: script/db/iam_user_dashboard.groovy::2019-08-12-iam_user_dashboard::jiangzhou.bo@hand-china.com: ChangeSet script/db/iam_user_dashboard.groovy::2019-08-12-iam_user_dashboard::jiangzhou.bo@hand-china.com ran successfully in 23ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_access_token.groovy: script/db/oauth_access_token.groovy::2019-03-01-oauth_access_token::hzero@hand-china.com: Table oauth_access_token created
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_access_token.groovy: script/db/oauth_access_token.groovy::2019-03-01-oauth_access_token::hzero@hand-china.com: ChangeSet script/db/oauth_access_token.groovy::2019-03-01-oauth_access_token::hzero@hand-china.com ran successfully in 215ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_client.groovy: script/db/oauth_client.groovy::2019-03-01-oauth_client::hzero@hand-china.com: Table oauth_client created
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_client.groovy: script/db/oauth_client.groovy::2019-03-01-oauth_client::hzero@hand-china.com: Unique constraint added to oauth_client(name)
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_client.groovy: script/db/oauth_client.groovy::2019-03-01-oauth_client::hzero@hand-china.com: ChangeSet script/db/oauth_client.groovy::2019-03-01-oauth_client::hzero@hand-china.com ran successfully in 80ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_client.groovy: script/db/oauth_client.groovy::2019-08-06-oauth_client::shuangfei.zhu@hand-china.com: Columns enabled_flag(tinyint) added to oauth_client
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_client.groovy: script/db/oauth_client.groovy::2019-08-06-oauth_client::shuangfei.zhu@hand-china.com: ChangeSet script/db/oauth_client.groovy::2019-08-06-oauth_client::shuangfei.zhu@hand-china.com ran successfully in 152ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_client.groovy: script/db/oauth_client.groovy::2020-04-26-oauth_client::fanghan.liu@hand-china.com: Columns
access_roles(varchar(240)) added to oauth_client
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_client.groovy: script/db/oauth_client.groovy::2020-04-26-oauth_client::fanghan.liu@hand-china.com: ChangeSet script/db/oauth_client.groovy::2020-04-26-oauth_client::fanghan.liu@hand-china.com ran successfully in 124ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/oauth_client.groovy: script/db/oauth_client.groovy::2020-04-28-oauth_client::fanghan.liu@hand-china.com: Columns
pwd_replay_flag(tinyint) added to oauth_client
